seed	classification	layout_id	rank_cells	count	total	frequency
4	straight	mask_113f	0,1,2,3,4,5,8,12	86730	19662843	0.0044108575753770704
4	straight	mask_115f	0,1,2,3,4,6,8,12	33232	19662843	0.0016900913057180998
4	straight	mask_116f	0,1,2,3,5,6,8,12	15715	19662843	0.00079922318456186628
4	straight	mask_117b	0,1,3,4,5,6,8,12	87176	19662843	0.004433539951470904
4	straight	mask_117d	0,2,3,4,5,6,8,12	9367	19662843	0.0004763807553160039
4	straight	mask_117e	1,2,3,4,5,6,8,12	19077	19662843	0.00097020558013914877
4	straight	mask_119f	0,1,2,3,4,7,8,12	3186	19662843	0.00016203150276895359
4	straight	mask_11af	0,1,2,3,5,7,8,12	2315	19662843	0.00011773475483682599
4	straight	mask_11b7	0,1,2,4,5,7,8,12	32532	19662843	0.0016544911638667918
4	straight	mask_11bb	0,1,3,4,5,7,8,12	102	19662843	5.1874492411906052e-06
4	straight	mask_11bd	0,2,3,4,5,7,8,12	371	19662843	1.8868075181193278e-05
4	straight	mask_11be	1,2,3,4,5,7,8,12	876	19662843	4.4551034659636964e-05
4	straight	mask_11cf	0,1,2,3,6,7,8,12	3636	19662843	0.00018491730824479451
4	straight	mask_11d7	0,1,2,4,6,7,8,12	8552	19662843	0.00043493201873198093
4	straight	mask_11db	0,1,3,4,6,7,8,12	2109	19662843	0.00010725814166344104
4	straight	mask_11dd	0,2,3,4,6,7,8,12	22	19662843	1.1188616010411109e-06
4	straight	mask_11de	1,2,3,4,6,7,8,12	424	19662843	2.156351449279232e-05
4	straight	mask_11e7	0,1,2,5,6,7,8,12	5381	19662843	0.00027366337614555535
4	straight	mask_11eb	0,1,3,5,6,7,8,12	360	19662843	1.8308644380672724e-05
4	straight	mask_11ed	0,2,3,5,6,7,8,12	413	19662843	2.1004083692271762e-05
4	straight	mask_11ee	1,2,3,5,6,7,8,12	904	19662843	4.5975040333689282e-05
4	straight	mask_11f3	0,1,4,5,6,7,8,12	25692	19662843	0.00130662692063401
4	straight	mask_11f5	0,2,4,5,6,7,8,12	3893	19662843	0.00019798764603877475
4	straight	mask_11f6	1,2,4,5,6,7,8,12	3676	19662843	0.00018695160206486927
4	straight	mask_11f9	0,3,4,5,6,7,8,12	389	19662843	1.9783507400226917e-05
4	straight	mask_11fa	1,3,4,5,6,7,8,12	752	19662843	3.8244723817405245e-05
4	straight	mask_11fc	2,3,4,5,6,7,8,12	164	19662843	8.3406046623064629e-06
4	straight	mask_125f	0,1,2,3,4,6,9,12	13085	19662843	0.00066546836589195162
4	straight	mask_126f	0,1,2,3,5,6,9,12	15703	19662843	0.00079861289641584387
4	straight	mask_127b	0,1,3,4,5,6,9,12	2117	19662843	0.00010766500042745598
4	straight	mask_127d	0,2,3,4,5,6,9,12	1654	19662843	8.4118049460090791e-05
4	straight	mask_127e	1,2,3,4,5,6,9,12	15211	19662843	0.00077359108242892449
4	straight	mask_129f	0,1,2,3,4,7,9,12	2122	19662843	0.00010791928715496533
4	straight	mask_12af	0,1,2,3,5,7,9,12	5729	19662843	0.00029136173238020565
4	straight	mask_12b7	0,1,2,4,5,7,9,12	2979	19662843	0.0001515040322500668
4	straight	mask_12bb	0,1,3,4,5,7,9,12	58	19662843	2.9497260391083834e-06
4	straight	mask_12bd	0,2,3,4,5,7,9,12	106	19662843	5.3908786231980799e-06
4	straight	mask_12be	1,2,3,4,5,7,9,12	585	19662843	2.9751547118593174e-05
4	straight	mask_12cf	0,1,2,3,6,7,9,12	7241	19662843	0.00036825803877903109
4	straight	mask_12d7	0,1,2,4,6,7,9,12	403	19662843	2.0495510237253076e-05
4	straight	mask_12db	0,1,3,4,6,7,9,12	77	19662843	3.9160156036438884e-06
4	straight	mask_12dd	0,2,3,4,6,7,9,12	26	19662843	1.3222909830485856e-06
4	straight	mask_12de	1,2,3,4,6,7,9,12	544	19662843	2.7666395953016559e-05
4	straight	mask_12e7	0,1,2,5,6,7,9,12	9447	19662843	0.00048044934295615337
4	straight	mask_12eb	0,1,3,5,6,7,9,12	692	19662843	3.5193283087293123e-05
4	straight	mask_12ed	0,2,3,5,6,7,9,12	1500	19662843	7.6286018252803018e-05
4	straight	mask_12ee	1,2,3,5,6,7,9,12	3245	19662843	0.00016503208615356384
4	straight	mask_12f3	0,1,4,5,6,7,9,12	2694	19662843	0.0001370096887820342
4	straight	mask_12f5	0,2,4,5,6,7,9,12	571	19662843	2.9039544281567015e-05
4	straight	mask_12f6	1,2,4,5,6,7,9,12	1630	19662843	8.2897473168045939e-05
4	straight	mask_12f9	0,3,4,5,6,7,9,12	46	19662843	2.3394378930859591e-06
4	straight	mask_12fa	1,3,4,5,6,7,9,12	206	19662843	1.0476613173384947e-05
4	straight	mask_12fc	2,3,4,5,6,7,9,12	267	19662843	1.3578911248998936e-05
4	straight	mask_134f	0,1,2,3,6,8,9,12	222	19662843	1.1290330701414846e-05
4	straight	mask_135e	1,2,3,4,6,8,9,12	363	19662843	1.8461216417178328e-05
4	straight	mask_136d	0,2,3,5,6,8,9,12	436	19662843	2.2173802638814742e-05
4	straight	mask_136e	1,2,3,5,6,8,9,12	1130	19662843	5.7468800417111605e-05
4	straight	mask_138f	0,1,2,3,7,8,9,12	37	19662843	1.881721783569141e-06
4	straight	mask_1397	0,1,2,4,7,8,9,12	2977	19662843	0.00015140231755906306
4	straight	mask_139b	0,1,3,4,7,8,9,12	6	19662843	3.0514407301121207e-07
4	straight	mask_139e	1,2,3,4,7,8,9,12	24	19662843	1.2205762920448483e-06
4	straight	mask_13a7	0,1,2,5,7,8,9,12	890	19662843	4.526303749666312e-05
4	straight	mask_13ab	0,1,3,5,7,8,9,12	12	19662843	6.1028814602242413e-07
4	straight	mask_13ad	0,2,3,5,7,8,9,12	126	19662843	6.4080255332354536e-06
4	straight	mask_13ae	1,2,3,5,7,8,9,12	58	19662843	2.9497260391083834e-06
4	straight	mask_13b3	0,1,4,5,7,8,9,12	59208	19662843	0.0030111617124746405
4	straight	mask_13b5	0,2,4,5,7,8,9,12	6563	19662843	0.00033377675852876414
4	straight	mask_13b6	1,2,4,5,7,8,9,12	7184	19662843	0.00036535917008542458
4	straight	mask_13b9	0,3,4,5,7,8,9,12	17	19662843	8.6457487353176746e-07
4	straight	mask_13ba	1,3,4,5,7,8,9,12	25	19662843	1.2714336375467169e-06
4	straight	mask_13bc	2,3,4,5,7,8,9,12	44	19662843	2.2377232020822218e-06
4	straight	mask_13c7	0,1,2,6,7,8,9,12	74	19662843	3.7634435671382819e-06
4	straight	mask_13cb	0,1,3,6,7,8,9,12	20	19662843	1.0171469100373735e-06
4	straight	mask_13cd	0,2,3,6,7,8,9,12	25	19662843	1.2714336375467169e-06
4	straight	mask_13ce	1,2,3,6,7,8,9,12	104	19662843	5.2891639321943425e-06
4	straight	mask_13d3	0,1,4,6,7,8,9,12	4775	19662843	0.00024284382477142294
4	straight	mask_13d5	0,2,4,6,7,8,9,12	272	19662843	1.3833197976508279e-05
4	straight	mask_13d6	1,2,4,6,7,8,9,12	330	19662843	1.6782924015616662e-05
4	straight	mask_13d9	0,3,4,6,7,8,9,12	13	19662843	6.6114549152429282e-07
4	straight	mask_13da	1,3,4,6,7,8,9,12	156	19662843	7.9337458982915134e-06
4	straight	mask_13dc	2,3,4,6,7,8,9,12	6	19662843	3.0514407301121207e-07
4	straight	mask_13e3	0,1,5,6,7,8,9,12	1483	19662843	7.5421443379271254e-05
4	straight	mask_13e5	0,2,5,6,7,8,9,12	581	19662843	2.9548117736585701e-05
4	straight	mask_13e6	1,2,5,6,7,8,9,12	883	19662843	4.4907036078150039e-05
4	straight	mask_13e9	0,3,5,6,7,8,9,12	51	19662843	2.5937246205953026e-06
4	straight	mask_13ea	1,3,5,6,7,8,9,12	118	19662843	6.0011667692205041e-06
4	straight	mask_13ec	2,3,5,6,7,8,9,12	220	19662843	1.1188616010411109e-05
4	straight	mask_13f1	0,4,5,6,7,8,9,12	8450	19662843	0.00042974456949079032
4	straight	mask_13f2	1,4,5,6,7,8,9,12	9085	19662843	0.00046203898388447694
4	straight	mask_13f4	2,4,5,6,7,8,9,12	823	19662843	4.1855595348037923e-05
4	straight	mask_13f8	3,4,5,6,7,8,9,12	99	19662843	5.0348772046849987e-06
4	straight	mask_143f	0,1,2,3,4,5,10,12	7983	19662843	0.00040599418914141766
4	straight	mask_145f	0,1,2,3,4,6,10,12	958	19662843	4.8721336990790196e-05
4	straight	mask_146f	0,1,2,3,5,6,10,12	1438	19662843	7.3132862831687152e-05
4	straight	mask_147b	0,1,3,4,5,6,10,12	941	19662843	4.7856762117258425e-05
4	straight	mask_147d	0,2,3,4,5,6,10,12	144	19662843	7.3234577522690891e-06
4	straight	mask_147e	1,2,3,4,5,6,10,12	2287	19662843	0.00011631074916277366
4	straight	mask_149f	0,1,2,3,4,7,10,12	110	19662843	5.5943080052055547e-06
4	straight	mask_14af	0,1,2,3,5,7,10,12	484	19662843	2.4614955222904439e-05
4	straight	mask_14b7	0,1,2,4,5,7,10,12	173	19662843	8.7983207718232806e-06
4	straight	mask_14bb	0,1,3,4,5,7,10,12	11	19662843	5.5943080052055544e-07
4	straight	mask_14bd	0,2,3,4,5,7,10,12	16	19662843	8.1371752802989888e-07
4	straight	mask_14be	1,2,3,4,5,7,10,12	170	19662843	8.6457487353176758e-06
4	straight	mask_14cf	0,1,2,3,6,7,10,12	2040	19662843	0.0001037489848238121
4	straight	mask_14d7	0,1,2,4,6,7,10,12	46	19662843	2.3394378930859591e-06
4	straight	mask_14db	0,1,3,4,6,7,10,12	22	19662843	1.1188616010411109e-06
4	straight	mask_14dd	0,2,3,4,6,7,10,12	3	19662843	1.5257203650560603e-07
4	straight	mask_14de	1,2,3,4,6,7,10,12	181	19662843	9.2051795358382301e-06
4	straight	mask_14e7	0,1,2,5,6,7,10,12	1602	19662843	8.1473467493993614e-05
4	straight	mask_14eb	0,1,3,5,6,7,10,12	132	19662843	6.7131696062466658e-06
4	straight	mask_14ed	0,2,3,5,6,7,10,12	331	19662843	1.6833781361118531e-05
4	straight	mask_14ee	1,2,3,5,6,7,10,12	1540	19662843	7.8320312072877762e-05
4	straight	mask_14f3	0,1,4,5,6,7,10,12	362	19662843	1.841035907167646e-05
4	straight	mask_14f5	0,2,4,5,6,7,10,12	38	19662843	1.9325791290710097e-06
4	straight	mask_14f6	1,2,4,5,6,7,10,12	489	19662843	2.4869241950413784e-05
4	straight	mask_14f9	0,3,4,5,6,7,10,12	14	19662843	7.120028370261615e-07
4	straight	mask_14fa	1,3,4,5,6,7,10,12	157	19662843	7.9846032437933816e-06
4	straight	mask_14fc	2,3,4,5,6,7,10,12	110	19662843	5.5943080052055547e-06
4	straight	mask_151f	0,1,2,3,4,8,10,12	2563	19662843	0.00013034737652128941
4	straight	mask_152f	0,1,2,3,5,8,10,12	990	19662843	5.0348772046849987e-05
4	straight	mask_153e	1,2,3,4,5,8,10,12	862	19662843	4.3839031822610802e-05
4	straight	mask_154f	0,1,2,3,6,8,10,12	52	19662843	2.6445819660971713e-06
4	straight	mask_155b	0,1,3,4,6,8,10,12	14779	19662843	0.00075162070917211712
4	straight	mask_155d	0,2,3,4,6,8,10,12	15	19662843	7.6286018252803019e-07
4	straight	mask_155e	1,2,3,4,6,8,10,12	263	19662843	1.3375481866991462e-05
4	straight	mask_156b	0,1,3,5,6,8,10,12	290	19662843	1.4748630195541917e-05
4	straight	mask_156d	0,2,3,5,6,8,10,12	79	19662843	4.0177302946476258e-06
4	straight	mask_156e	1,2,3,5,6,8,10,12	128	19662843	6.509740224239191e-06
4	straight	mask_1579	0,3,4,5,6,8,10,12	3199	19662843	0.00016269264826047788
4	straight	mask_157a	1,3,4,5,6,8,10,12	2803	19662843	0.0001425531394417379
4	straight	mask_157c	2,3,4,5,6,8,10,12	227	19662843	1.1544617428924189e-05
4	straight	mask_158f	0,1,2,3,7,8,10,12	15	19662843	7.6286018252803019e-07
4	straight	mask_1597	0,1,2,4,7,8,10,12	895	19662843	4.5517324224172465e-05
4	straight	mask_159b	0,1,3,4,7,8,10,12	8	19662843	4.0685876401494944e-07
4	straight	mask_159d	0,2,3,4,7,8,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_159e	1,2,3,4,7,8,10,12	36	19662843	1.8308644380672723e-06
4	straight	mask_15a7	0,1,2,5,7,8,10,12	55	19662843	2.7971540026027773e-06
4	straight	mask_15ab	0,1,3,5,7,8,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_15ad	0,2,3,5,7,8,10,12	8	19662843	4.0685876401494944e-07
4	straight	mask_15ae	1,2,3,5,7,8,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_15b3	0,1,4,5,7,8,10,12	2841	19662843	0.00014448571857080892
4	straight	mask_15b5	0,2,4,5,7,8,10,12	342	19662843	1.7393212161639088e-05
4	straight	mask_15b6	1,2,4,5,7,8,10,12	305	19662843	1.5511490378069946e-05
4	straight	mask_15b9	0,3,4,5,7,8,10,12	5	19662843	2.5428672750934338e-07
4	straight	mask_15ba	1,3,4,5,7,8,10,12	18	19662843	9.1543221903363614e-07
4	straight	mask_15bc	2,3,4,5,7,8,10,12	12	19662843	6.1028814602242413e-07
4	straight	mask_15c7	0,1,2,6,7,8,10,12	19	19662843	9.6628956453550483e-07
4	straight	mask_15cb	0,1,3,6,7,8,10,12	7	19662843	3.5600141851308075e-07
4	straight	mask_15cd	0,2,3,6,7,8,10,12	9	19662843	4.5771610951681807e-07
4	straight	mask_15ce	1,2,3,6,7,8,10,12	24	19662843	1.2205762920448483e-06
4	straight	mask_15d3	0,1,4,6,7,8,10,12	4486	19662843	0.00022814605192138289
4	straight	mask_15d5	0,2,4,6,7,8,10,12	10	19662843	5.0857345501868676e-07
4	straight	mask_15d6	1,2,4,6,7,8,10,12	171	19662843	8.6966060808195441e-06
4	straight	mask_15d9	0,3,4,6,7,8,10,12	3	19662843	1.5257203650560603e-07
4	straight	mask_15da	1,3,4,6,7,8,10,12	178	19662843	9.0526074993326253e-06
4	straight	mask_15dc	2,3,4,6,7,8,10,12	1	19662843	5.085734550186868e-08
4	straight	mask_15e3	0,1,5,6,7,8,10,12	244	19662843	1.2409192302455958e-05
4	straight	mask_15e5	0,2,5,6,7,8,10,12	82	19662843	4.1703023311532314e-06
4	straight	mask_15e6	1,2,5,6,7,8,10,12	278	19662843	1.4138342049519492e-05
4	straight	mask_15e9	0,3,5,6,7,8,10,12	21	19662843	1.0680042555392422e-06
4	straight	mask_15ea	1,3,5,6,7,8,10,12	41	19662843	2.0851511655766157e-06
4	straight	mask_15ec	2,3,5,6,7,8,10,12	34	19662843	1.7291497470635349e-06
4	straight	mask_15f1	0,4,5,6,7,8,10,12	1938	19662843	9.85615355826215e-05
4	straight	mask_15f2	1,4,5,6,7,8,10,12	1055	19662843	5.3654499504471454e-05
4	straight	mask_15f4	2,4,5,6,7,8,10,12	136	19662843	6.9165989882541397e-06
4	straight	mask_15f8	3,4,5,6,7,8,10,12	64	19662843	3.2548701121195955e-06
4	straight	mask_164f	0,1,2,3,6,9,10,12	138	19662843	7.018313679257877e-06
4	straight	mask_165b	0,1,3,4,6,9,10,12	59	19662843	3.0005833846102521e-06
4	straight	mask_165d	0,2,3,4,6,9,10,12	36	19662843	1.8308644380672723e-06
4	straight	mask_165e	1,2,3,4,6,9,10,12	236	19662843	1.2002333538441008e-05
4	straight	mask_166b	0,1,3,5,6,9,10,12	273	19662843	1.3884055322010149e-05
4	straight	mask_166d	0,2,3,5,6,9,10,12	218	19662843	1.1086901319407371e-05
4	straight	mask_166e	1,2,3,5,6,9,10,12	757	19662843	3.849901054491459e-05
4	straight	mask_167a	1,3,4,5,6,9,10,12	187	19662843	9.5103236088494431e-06
4	straight	mask_167c	2,3,4,5,6,9,10,12	133	19662843	6.764026951748534e-06
4	straight	mask_168f	0,1,2,3,7,9,10,12	42	19662843	2.1360085110784844e-06
4	straight	mask_1697	0,1,2,4,7,9,10,12	6	19662843	3.0514407301121207e-07
4	straight	mask_169e	1,2,3,4,7,9,10,12	13	19662843	6.6114549152429282e-07
4	straight	mask_16a7	0,1,2,5,7,9,10,12	142	19662843	7.2217430612653518e-06
4	straight	mask_16ab	0,1,3,5,7,9,10,12	4	19662843	2.0342938200747472e-07
4	straight	mask_16ad	0,2,3,5,7,9,10,12	57	19662843	2.8988686936065147e-06
4	straight	mask_16ae	1,2,3,5,7,9,10,12	65	19662843	3.3057274576214642e-06
4	straight	mask_16b3	0,1,4,5,7,9,10,12	646	19662843	3.2853845194207162e-05
4	straight	mask_16b5	0,2,4,5,7,9,10,12	74	19662843	3.7634435671382819e-06
4	straight	mask_16b6	1,2,4,5,7,9,10,12	114	19662843	5.7977373872130294e-06
4	straight	mask_16b9	0,3,4,5,7,9,10,12	1	19662843	5.085734550186868e-08
4	straight	mask_16ba	1,3,4,5,7,9,10,12	8	19662843	4.0685876401494944e-07
4	straight	mask_16bc	2,3,4,5,7,9,10,12	8	19662843	4.0685876401494944e-07
4	straight	mask_16c7	0,1,2,6,7,9,10,12	114	19662843	5.7977373872130294e-06
4	straight	mask_16cb	0,1,3,6,7,9,10,12	35	19662843	1.7800070925654036e-06
4	straight	mask_16cd	0,2,3,6,7,9,10,12	47	19662843	2.3902952385878278e-06
4	straight	mask_16ce	1,2,3,6,7,9,10,12	363	19662843	1.8461216417178328e-05
4	straight	mask_16d3	0,1,4,6,7,9,10,12	82	19662843	4.1703023311532314e-06
4	straight	mask_16d5	0,2,4,6,7,9,10,12	30	19662843	1.5257203650560604e-06
4	straight	mask_16d6	1,2,4,6,7,9,10,12	50	19662843	2.5428672750934339e-06
4	straight	mask_16d9	0,3,4,6,7,9,10,12	13	19662843	6.6114549152429282e-07
4	straight	mask_16da	1,3,4,6,7,9,10,12	87	19662843	4.4245890586625753e-06
4	straight	mask_16dc	2,3,4,6,7,9,10,12	17	19662843	8.6457487353176746e-07
4	straight	mask_16e3	0,1,5,6,7,9,10,12	502	19662843	2.5530387441938075e-05
4	straight	mask_16e5	0,2,5,6,7,9,10,12	213	19662843	1.0832614591898028e-05
4	straight	mask_16e6	1,2,5,6,7,9,10,12	1228	19662843	6.2452820276294742e-05
4	straight	mask_16e9	0,3,5,6,7,9,10,12	46	19662843	2.3394378930859591e-06
4	straight	mask_16ea	1,3,5,6,7,9,10,12	469	19662843	2.3852095040376408e-05
4	straight	mask_16ec	2,3,5,6,7,9,10,12	460	19662843	2.3394378930859591e-05
4	straight	mask_16f1	0,4,5,6,7,9,10,12	323	19662843	1.6426922597103581e-05
4	straight	mask_16f2	1,4,5,6,7,9,10,12	388	19662843	1.9732650054725045e-05
4	straight	mask_16f4	2,4,5,6,7,9,10,12	183	19662843	9.3068942268419683e-06
4	straight	mask_16f8	3,4,5,6,7,9,10,12	104	19662843	5.2891639321943425e-06
4	straight	mask_174d	0,2,3,6,8,9,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_174e	1,2,3,6,8,9,10,12	6	19662843	3.0514407301121207e-07
4	straight	mask_176c	2,3,5,6,8,9,10,12	30	19662843	1.5257203650560604e-06
4	straight	mask_1787	0,1,2,7,8,9,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_178e	1,2,3,7,8,9,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_1793	0,1,4,7,8,9,10,12	918	19662843	4.6687043170715445e-05
4	straight	mask_1795	0,2,4,7,8,9,10,12	18	19662843	9.1543221903363614e-07
4	straight	mask_1796	1,2,4,7,8,9,10,12	20	19662843	1.0171469100373735e-06
4	straight	mask_1799	0,3,4,7,8,9,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_179a	1,3,4,7,8,9,10,12	3	19662843	1.5257203650560603e-07
4	straight	mask_17a3	0,1,5,7,8,9,10,12	168	19662843	8.5440340443139376e-06
4	straight	mask_17a5	0,2,5,7,8,9,10,12	53	19662843	2.69543931159904e-06
4	straight	mask_17a6	1,2,5,7,8,9,10,12	56	19662843	2.848011348104646e-06
4	straight	mask_17a9	0,3,5,7,8,9,10,12	3	19662843	1.5257203650560603e-07
4	straight	mask_17aa	1,3,5,7,8,9,10,12	12	19662843	6.1028814602242413e-07
4	straight	mask_17ac	2,3,5,7,8,9,10,12	5	19662843	2.5428672750934338e-07
4	straight	mask_17b1	0,4,5,7,8,9,10,12	1997	19662843	0.00010156211896723175
4	straight	mask_17b2	1,4,5,7,8,9,10,12	1980	19662843	0.00010069754409369997
4	straight	mask_17b4	2,4,5,7,8,9,10,12	85	19662843	4.3228743676588379e-06
4	straight	mask_17b8	3,4,5,7,8,9,10,12	13	19662843	6.6114549152429282e-07
4	straight	mask_17c3	0,1,6,7,8,9,10,12	80	19662843	4.0685876401494941e-06
4	straight	mask_17c5	0,2,6,7,8,9,10,12	5	19662843	2.5428672750934338e-07
4	straight	mask_17c6	1,2,6,7,8,9,10,12	51	19662843	2.5937246205953026e-06
4	straight	mask_17c9	0,3,6,7,8,9,10,12	2	19662843	1.0171469100373736e-07
4	straight	mask_17ca	1,3,6,7,8,9,10,12	12	19662843	6.1028814602242413e-07
4	straight	mask_17cc	2,3,6,7,8,9,10,12	88	19662843	4.4754464041644436e-06
4	straight	mask_17d1	0,4,6,7,8,9,10,12	219	19662843	1.1137758664909241e-05
4	straight	mask_17d2	1,4,6,7,8,9,10,12	165	19662843	8.3914620078083311e-06
4	straight	mask_17d4	2,4,6,7,8,9,10,12	18	19662843	9.1543221903363614e-07
4	straight	mask_17d8	3,4,6,7,8,9,10,12	4	19662843	2.0342938200747472e-07
4	straight	mask_17e1	0,5,6,7,8,9,10,12	390	19662843	1.9834364745728785e-05
4	straight	mask_17e2	1,5,6,7,8,9,10,12	599	19662843	3.0463549955619337e-05
4	straight	mask_17e4	2,5,6,7,8,9,10,12	332	19662843	1.6884638706620402e-05
4	straight	mask_17e8	3,5,6,7,8,9,10,12	40	19662843	2.034293820074747e-06
4	straight	mask_183f	0,1,2,3,4,5,11,12	421	19662843	2.1410942456286711e-05
4	straight	mask_185f	0,1,2,3,4,6,11,12	67	19662843	3.4074421486252011e-06
4	straight	mask_186f	0,1,2,3,5,6,11,12	77	19662843	3.9160156036438884e-06
4	straight	mask_1877	0,1,2,4,5,6,11,12	165	19662843	8.3914620078083311e-06
4	straight	mask_187b	0,1,3,4,5,6,11,12	43	19662843	2.1868658565803531e-06
4	straight	mask_187d	0,2,3,4,5,6,11,12	15	19662843	7.6286018252803019e-07
4	straight	mask_187e	1,2,3,4,5,6,11,12	223	19662843	1.1341188046916714e-05
4	straight	mask_189f	0,1,2,3,4,7,11,12	6	19662843	3.0514407301121207e-07
4	straight	mask_18af	0,1,2,3,5,7,11,12	23	19662843	1.1697189465429796e-06
4	straight	mask_18b7	0,1,2,4,5,7,11,12	12	19662843	6.1028814602242413e-07
4	straight	mask_18bd	0,2,3,4,5,7,11,12	4	19662843	2.0342938200747472e-07
4	straight	mask_18be	1,2,3,4,5,7,11,12	20	19662843	1.0171469100373735e-06
4	straight	mask_18cf	0,1,2,3,6,7,11,12	170	19662843	8.6457487353176758e-06
4	straight	mask_18d7	0,1,2,4,6,7,11,12	11	19662843	5.5943080052055544e-07
4	straight	mask_18db	0,1,3,4,6,7,11,12	1	19662843	5.085734550186868e-08
4	straight	mask_18de	1,2,3,4,6,7,11,12	44	19662843	2.2377232020822218e-06
4	straight	mask_18e7	0,1,2,5,6,7,11,12	116	19662843	5.8994520782167668e-06
4	straight	mask_18eb	0,1,3,5,6,7,11,12	13	19662843	6.6114549152429282e-07
4	straight	mask_18ed	0,2,3,5,6,7,11,12	51	19662843	2.5937246205953026e-06
4	straight	mask_18ee	1,2,3,5,6,7,11,12	769	19662843	3.9109298690937009e-05
4	straight	mask_18f3	0,1,4,5,6,7,11,12	24	19662843	1.2205762920448483e-06
4	straight	mask_18f5	0,2,4,5,6,7,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_18f6	1,2,4,5,6,7,11,12	67	19662843	3.4074421486252011e-06
4	straight	mask_18fa	1,3,4,5,6,7,11,12	25	19662843	1.2714336375467169e-06
4	straight	mask_18fc	2,3,4,5,6,7,11,12	29	19662843	1.4748630195541917e-06
4	straight	mask_191f	0,1,2,3,4,8,11,12	200	19662843	1.0171469100373736e-05
4	straight	mask_192f	0,1,2,3,5,8,11,12	8	19662843	4.0685876401494944e-07
4	straight	mask_1937	0,1,2,4,5,8,11,12	542	19662843	2.7564681262012822e-05
4	straight	mask_193b	0,1,3,4,5,8,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_193d	0,2,3,4,5,8,11,12	39	19662843	1.9834364745728783e-06
4	straight	mask_193e	1,2,3,4,5,8,11,12	56	19662843	2.848011348104646e-06
4	straight	mask_194f	0,1,2,3,6,8,11,12	5	19662843	2.5428672750934338e-07
4	straight	mask_1957	0,1,2,4,6,8,11,12	280	19662843	1.4240056740523229e-05
4	straight	mask_195b	0,1,3,4,6,8,11,12	198	19662843	1.0069754409369997e-05
4	straight	mask_195e	1,2,3,4,6,8,11,12	32	19662843	1.6274350560597978e-06
4	straight	mask_1967	0,1,2,5,6,8,11,12	20	19662843	1.0171469100373735e-06
4	straight	mask_196b	0,1,3,5,6,8,11,12	6	19662843	3.0514407301121207e-07
4	straight	mask_196d	0,2,3,5,6,8,11,12	1	19662843	5.085734550186868e-08
4	straight	mask_196e	1,2,3,5,6,8,11,12	6	19662843	3.0514407301121207e-07
4	straight	mask_1973	0,1,4,5,6,8,11,12	3207	19662843	0.00016309950702449286
4	straight	mask_1975	0,2,4,5,6,8,11,12	72	19662843	3.6617288761345446e-06
4	straight	mask_1976	1,2,4,5,6,8,11,12	203	19662843	1.0324041136879342e-05
4	straight	mask_1979	0,3,4,5,6,8,11,12	56	19662843	2.848011348104646e-06
4	straight	mask_197a	1,3,4,5,6,8,11,12	65	19662843	3.3057274576214642e-06
4	straight	mask_197c	2,3,4,5,6,8,11,12	22	19662843	1.1188616010411109e-06
4	straight	mask_198f	0,1,2,3,7,8,11,12	4	19662843	2.0342938200747472e-07
4	straight	mask_1997	0,1,2,4,7,8,11,12	411	19662843	2.0902369001268025e-05
4	straight	mask_199e	1,2,3,4,7,8,11,12	5	19662843	2.5428672750934338e-07
4	straight	mask_19a7	0,1,2,5,7,8,11,12	7	19662843	3.5600141851308075e-07
4	straight	mask_19ad	0,2,3,5,7,8,11,12	5	19662843	2.5428672750934338e-07
4	straight	mask_19b3	0,1,4,5,7,8,11,12	8	19662843	4.0685876401494944e-07
4	straight	mask_19b5	0,2,4,5,7,8,11,12	58	19662843	2.9497260391083834e-06
4	straight	mask_19b6	1,2,4,5,7,8,11,12	42	19662843	2.1360085110784844e-06
4	straight	mask_19bc	2,3,4,5,7,8,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_19c7	0,1,2,6,7,8,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_19d3	0,1,4,6,7,8,11,12	297	19662843	1.5104631614054998e-05
4	straight	mask_19d6	1,2,4,6,7,8,11,12	44	19662843	2.2377232020822218e-06
4	straight	mask_19da	1,3,4,6,7,8,11,12	4	19662843	2.0342938200747472e-07
4	straight	mask_19e3	0,1,5,6,7,8,11,12	15	19662843	7.6286018252803019e-07
4	straight	mask_19e5	0,2,5,6,7,8,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_19e6	1,2,5,6,7,8,11,12	122	19662843	6.2045961512279789e-06
4	straight	mask_19e9	0,3,5,6,7,8,11,12	1	19662843	5.085734550186868e-08
4	straight	mask_19ea	1,3,5,6,7,8,11,12	3	19662843	1.5257203650560603e-07
4	straight	mask_19ec	2,3,5,6,7,8,11,12	16	19662843	8.1371752802989888e-07
4	straight	mask_19f1	0,4,5,6,7,8,11,12	117	19662843	5.950309423718635e-06
